"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2012"	"2012"	"70 years"	"70"	309	2279580	13.6
	"2012"	"2012"	"71 years"	"71"	287	2088076	13.7
	"2012"	"2012"	"72 years"	"72"	277	1979898	14.0
	"2012"	"2012"	"73 years"	"73"	269	1867571	14.4
	"2012"	"2012"	"74 years"	"74"	256	1792914	14.3
	"2012"	"2012"	"75 years"	"75"	302	1657855	18.2
	"2012"	"2012"	"76 years"	"76"	232	1588005	14.6
	"2012"	"2012"	"77 years"	"77"	231	1527795	15.1
	"2012"	"2012"	"78 years"	"78"	213	1377972	15.5
	"2012"	"2012"	"79 years"	"79"	240	1337956	17.9
	"2012"	"2012"	"80 years"	"80"	206	1283660	16.0
	"2012"	"2012"	"81 years"	"81"	197	1228420	16.0
	"2012"	"2012"	"82 years"	"82"	216	1184179	18.2
	"2012"	"2012"	"83 years"	"83"	204	1074693	19.0
	"2012"	"2012"	"84 years"	"84"	210	1012099	20.7
	"2012"	"2012"	"85 years"	"85"	184	Not Applicable	Not Applicable
	"2012"	"2012"	"86 years"	"86"	156	Not Applicable	Not Applicable
	"2012"	"2012"	"87 years"	"87"	129	Not Applicable	Not Applicable
	"2012"	"2012"	"88 years"	"88"	128	Not Applicable	Not Applicable
	"2012"	"2012"	"89 years"	"89"	111	Not Applicable	Not Applicable
	"2012"	"2012"	"90 years"	"90"	85	Not Applicable	Not Applicable
	"2012"	"2012"	"91 years"	"91"	82	Not Applicable	Not Applicable
	"2012"	"2012"	"92 years"	"92"	43	Not Applicable	Not Applicable
	"2012"	"2012"	"93 years"	"93"	39	Not Applicable	Not Applicable
	"2012"	"2012"	"94 years"	"94"	29	Not Applicable	Not Applicable
	"2012"	"2012"	"95 years"	"95"	28	Not Applicable	Not Applicable
	"2012"	"2012"	"96 years"	"96"	12	Not Applicable	Not Applicable
	"2012"	"2012"	"97 years"	"97"	13	Not Applicable	Not Applicable
	"2012"	"2012"	"98 years"	"98"	8	Not Applicable	Not Applicable
	"2012"	"2012"	"99 years"	"99"	5	Not Applicable	Not Applicable
	"2012"	"2012"	"100+ years"	"100"	6	Not Applicable	Not Applicable
	"2012"	"2012"	"Not Stated"	"NS"	4	Not Applicable	Not Applicable
"Total"	"2012"	"2012"			40732	313914040	13.0
	"2013"	"2013"	"6 years"	"6"	1	4142191	Unreliable
	"2013"	"2013"	"8 years"	"8"	1	4095205	Unreliable
	"2013"	"2013"	"9 years"	"9"	7	4103335	Unreliable
	"2013"	"2013"	"10 years"	"10"	8	4073258	Unreliable
	"2013"	"2013"	"11 years"	"11"	21	4055918	0.5
	"2013"	"2013"	"12 years"	"12"	64	4155875	1.5
	"2013"	"2013"	"13 years"	"13"	117	4217964	2.8
	"2013"	"2013"	"14 years"	"14"	176	4147439	4.2
	"2013"	"2013"	"15 years"	"15"	233	4147445	5.6
	"2013"	"2013"	"16 years"	"16"	286	4158116	6.9
	"2013"	"2013"	"17 years"	"17"	335	4191188	8.0
	"2013"	"2013"	"18 years"	"18"	397	4285609	9.3
	"2013"	"2013"	"19 years"	"19"	498	4376606	11.4
	"2013"	"2013"	"20 years"	"20"	554	4445721	12.5
	"2013"	"2013"	"21 years"	"21"	609	4568663	13.3
	"2013"	"2013"	"22 years"	"22"	689	4655731	14.8
	"2013"	"2013"	"23 years"	"23"	662	4652806	14.2
	"2013"	"2013"	"24 years"	"24"	627	4472517	14.0
	"2013"	"2013"	"25 years"	"25"	612	4372201	14.0
	"2013"	"2013"	"26 years"	"26"	665	4300520	15.5
	"2013"	"2013"	"27 years"	"27"	659	4322247	15.2
	"2013"	"2013"	"28 years"	"28"	651	4360245	14.9
	"2013"	"2013"	"29 years"	"29"	686	4224985	16.2
	"2013"	"2013"	"30 years"	"30"	623	4294831	14.5
	"2013"	"2013"	"31 years"	"31"	647	4297330	15.1
	"2013"	"2013"	"32 years"	"32"	636	4254331	14.9
	"2013"	"2013"	"33 years"	"33"	576	4342738	13.3
	"2013"	"2013"	"34 years"	"34"	604	4075159	14.8
	"2013"	"2013"	"35 years"	"35"	629	3996723	15.7
	"2013"	"2013"	"36 years"	"36"	593	3957642	15.0
	"2013"	"2013"	"37 years"	"37"	546	3842679	14.2
	"2013"	"2013"	"38 years"	"38"	622	3964301	15.7
	"2013"	"2013"	"39 years"	"39"	650	3842425	16.9
	"2013"	"2013"	"40 years"	"40"	608	3904767	15.6
	"2013"	"2013"	"41 years"	"41"	689	4084927	16.9
	"2013"	"2013"	"42 years"	"42"	763	4323573	17.6
	"2013"	"2013"	"43 years"	"43"	739	4380926	16.9
	"2013"	"2013"	"44 years"	"44"	729	4154727	17.5
	"2013"	"2013"	"45 years"	"45"	732	4070408	18.0
	"2013"	"2013"	"46 years"	"46"	742	4076903	18.2
	"2013"	"2013"	"47 years"	"47"	761	4156273	18.3
	"2013"	"2013"	"48 years"	"48"	891	4409800	20.2
	"2013"	"2013"	"49 years"	"49"	897	4494922	20.0
	"2013"	"2013"	"50 years"	"50"	933	4494482	20.8
	"2013"	"2013"	"51 years"	"51"	899	4489236	20.0
	"2013"	"2013"	"52 years"	"52"	946	4547907	20.8
	"2013"	"2013"	"53 years"	"53"	921	4589261	20.1
	"2013"	"2013"	"54 years"	"54"	922	4438340	20.8
	"2013"	"2013"	"55 years"	"55"	913	4415162	20.7
	"2013"	"2013"	"56 years"	"56"	880	4369543	20.1
	"2013"	"2013"	"57 years"	"57"	784	4215577	18.6
	"2013"	"2013"	"58 years"	"58"	843	4181408	20.2
	"2013"	"2013"	"59 years"	"59"	754	4012740	18.8
	"2013"	"2013"	"60 years"	"60"	725	3862796	18.8
	"2013"	"2013"	"61 years"	"61"	696	3715993	18.7
	"2013"	"2013"	"62 years"	"62"	511	3603520	14.2
	"2013"	"2013"	"63 years"	"63"	511	3519231	14.5
	"2013"	"2013"	"64 years"	"64"	540	3420461	15.8
	"2013"	"2013"	"65 years"	"65"	523	3391067	15.4
	"2013"	"2013"	"66 years"	"66"	502	3534440	14.2
	"2013"	"2013"	"67 years"	"67"	357	2604610	13.7
	"2013"	"2013"	"68 years"	"68"	382	2569911	14.9
	"2013"	"2013"	"69 years"	"69"	388	2508689	15.5
	"2013"	"2013"	"70 years"	"70"	407	2569502	15.8
	"2013"	"2013"	"71 years"	"71"	316	2238499	14.1
	"2013"	"2013"	"72 years"	"72"	302	2044846	14.8
	"2013"	"2013"	"73 years"	"73"	330	1934570	17.1
	"2013"	"2013"	"74 years"	"74"	301	1820632	16.5
	"2013"	"2013"	"75 years"	"75"	256	1743415	14.7
	"2013"	"2013"	"76 years"	"76"	241	1607329	15.0
	"2013"	"2013"	"77 years"	"77"	256	1534778	16.7
	"2013"	"2013"	"78 years"	"78"	244	1471162	16.6
	"2013"	"2013"	"79 years"	"79"	215	1321197	16.3
	"2013"	"2013"	"80 years"	"80"	220	1277377	17.2
	"2013"	"2013"	"81 years"	"81"	232	1219160	19.0
	"2013"	"2013"	"82 years"	"82"	232	1160321	20.0
	"2013"	"2013"	"83 years"	"83"	246	1111120	22.1
	"2013"	"2013"	"84 years"	"84"	164	1000660	16.4
	"2013"	"2013"	"85 years"	"85"	205	Not Applicable	Not Applicable
	"2013"	"2013"	"86 years"	"86"	162	Not Applicable	Not Applicable
	"2013"	"2013"	"87 years"	"87"	141	Not Applicable	Not Applicable
	"2013"	"2013"	"88 years"	"88"	144	Not Applicable	Not Applicable
	"2013"	"2013"	"89 years"	"89"	101	Not Applicable	Not Applicable
	"2013"	"2013"	"90 years"	"90"	94	Not Applicable	Not Applicable
	"2013"	"2013"	"91 years"	"91"	76	Not Applicable	Not Applicable
	"2013"	"2013"	"92 years"	"92"	74	Not Applicable	Not Applicable
	"2013"	"2013"	"93 years"	"93"	49	Not Applicable	Not Applicable
	"2013"	"2013"	"94 years"	"94"	34	Not Applicable	Not Applicable
	"2013"	"2013"	"95 years"	"95"	20	Not Applicable	Not Applicable
	"2013"	"2013"	"96 years"	"96"	10	Not Applicable	Not Applicable
	"2013"	"2013"	"97 years"	"97"	9	Not Applicable	Not Applicable
	"2013"	"2013"	"98 years"	"98"	7	Not Applicable	Not Applicable
	"2013"	"2013"	"99 years"	"99"	4	Not Applicable	Not Applicable
	"2013"	"2013"	"100+ years"	"100"	2	Not Applicable	Not Applicable
	"2013"	"2013"	"Not Stated"	"NS"	6	Not Applicable	Not Applicable
"Total"	"2013"	"2013"			41265	316128839	13.1
	"2014"	"2014"	"9 years"	"9"	3	4106832	Unreliable
	"2014"	"2014"	"10 years"	"10"	9	4115254	Unreliable
	"2014"	"2014"	"11 years"	"11"	37	4085636	0.9
	"2014"	"2014"	"12 years"	"12"	68	4068790	1.7
	"2014"	"2014"	"13 years"	"13"	132	4169346	3.2
	"2014"	"2014"	"14 years"	"14"	179	4232480	4.2
	"2014"	"2014"	"15 years"	"15"	244	4163723	5.9
	"2014"	"2014"	"16 years"	"16"	314	4167234	7.5
	"2014"	"2014"	"17 years"	"17"	359	4184706	8.6
	"2014"	"2014"	"18 years"	"18"	442	4225590	10.5
	"2014"	"2014"	"19 years"	"19"	479	4326394	11.1
	"2014"	"2014"	"20 years"	"20"	534	4418887	12.1
	"2014"	"2014"	"21 years"	"21"	643	4489746	14.3
	"2014"	"2014"	"22 years"	"22"	706	4612322	15.3
	"2014"	"2014"	"23 years"	"23"	676	4698584	14.4
	"2014"	"2014"	"24 years"	"24"	699	4692635	14.9
	"2014"	"2014"	"25 years"	"25"	640	4509594	14.2
	"2014"	"2014"	"26 years"	"26"	716	4406472	16.2
	"2014"	"2014"	"27 years"	"27"	657	4332545	15.2
	"2014"	"2014"	"28 years"	"28"	662	4351851	15.2
	"2014"	"2014"	"29 years"	"29"	613	4387476	14.0
	"2014"	"2014"	"30 years"	"30"	652	4250780	15.3
	"2014"	"2014"	"31 years"	"31"	685	4318706	15.9
	"2014"	"2014"	"32 years"	"32"	642	4320072	14.9
	"2014"	"2014"	"33 years"	"33"	635	4276113	14.8
	"2014"	"2014"	"34 years"	"34"	681	4362895	15.6
	"2014"	"2014"	"35 years"	"35"	643	4094039	15.7
	"2014"	"2014"	"36 years"	"36"	656	4014413	16.3
	"2014"	"2014"	"37 years"	"37"	681	3974190	17.1
	"2014"	"2014"	"38 years"	"38"	581	3859181	15.1
	"2014"	"2014"	"39 years"	"39"	637	3979827	16.0
	"2014"	"2014"	"40 years"	"40"	614	3856888	15.9
	"2014"	"2014"	"41 years"	"41"	722	3917413	18.4
	"2014"	"2014"	"42 years"	"42"	700	4095929	17.1
	"2014"	"2014"	"43 years"	"43"	752	4332491	17.4
	"2014"	"2014"	"44 years"	"44"	752	4388762	17.1
	"2014"	"2014"	"45 years"	"45"	785	4161450	18.9
	"2014"	"2014"	"46 years"	"46"	783	4076237	19.2
	"2014"	"2014"	"47 years"	"47"	769	4082150	18.8
	"2014"	"2014"	"48 years"	"48"	830	4158996	20.0
	"2014"	"2014"	"49 years"	"49"	970	4409209	22.0
	"2014"	"2014"	"50 years"	"50"	905	4491431	20.1
	"2014"	"2014"	"51 years"	"51"	973	4488666	21.7
	"2014"	"2014"	"52 years"	"52"	908	4480175	20.3
	"2014"	"2014"	"53 years"	"53"	927	4535748	20.4
	"2014"	"2014"	"54 years"	"54"	963	4574789	21.1
	"2014"	"2014"	"55 years"	"55"	907	4421625	20.5
	"2014"	"2014"	"56 years"	"56"	956	4395471	21.7
	"2014"	"2014"	"57 years"	"57"	827	4347179	19.0
	"2014"	"2014"	"58 years"	"58"	794	4191757	18.9
	"2014"	"2014"	"59 years"	"59"	839	4155417	20.2
	"2014"	"2014"	"60 years"	"60"	806	3985367	20.2
	"2014"	"2014"	"61 years"	"61"	703	3834428	18.3
	"2014"	"2014"	"62 years"	"62"	634	3685822	17.2
	"2014"	"2014"	"63 years"	"63"	536	3572379	15.0
	"2014"	"2014"	"64 years"	"64"	567	3488136	16.3
	"2014"	"2014"	"65 years"	"65"	501	3384449	14.8
	"2014"	"2014"	"66 years"	"66"	509	3347776	15.2
	"2014"	"2014"	"67 years"	"67"	518	3485502	14.9
	"2014"	"2014"	"68 years"	"68"	399	2572527	15.5
	"2014"	"2014"	"69 years"	"69"	396	2535012	15.6
	"2014"	"2014"	"70 years"	"70"	433	2466485	17.6
	"2014"	"2014"	"71 years"	"71"	415	2519748	16.5
	"2014"	"2014"	"72 years"	"72"	350	2194234	16.0
	"2014"	"2014"	"73 years"	"73"	318	2002191	15.9
	"2014"	"2014"	"74 years"	"74"	297	1890366	15.7
	"2014"	"2014"	"75 years"	"75"	300	1774697	16.9
	"2014"	"2014"	"76 years"	"76"	240	1694648	14.2
	"2014"	"2014"	"77 years"	"77"	251	1557239	16.1
	"2014"	"2014"	"78 years"	"78"	256	1481505	17.3
	"2014"	"2014"	"79 years"	"79"	253	1414235	17.9
	"2014"	"2014"	"80 years"	"80"	229	1264072	18.1
	"2014"	"2014"	"81 years"	"81"	235	1216009	19.3
	"2014"	"2014"	"82 years"	"82"	228	1153634	19.8
	"2014"	"2014"	"83 years"	"83"	214	1090465	19.6
	"2014"	"2014"	"84 years"	"84"	201	1036186	19.4
	"2014"	"2014"	"85 years"	"85"	184	Not Applicable	Not Applicable
	"2014"	"2014"	"86 years"	"86"	194	Not Applicable	Not Applicable
	"2014"	"2014"	"87 years"	"87"	146	Not Applicable	Not Applicable
	"2014"	"2014"	"88 years"	"88"	145	Not Applicable	Not Applicable
	"2014"	"2014"	"89 years"	"89"	121	Not Applicable	Not Applicable
	"2014"	"2014"	"90 years"	"90"	99	Not Applicable	Not Applicable
	"2014"	"2014"	"91 years"	"91"	73	Not Applicable	Not Applicable
	"2014"	"2014"	"92 years"	"92"	71	Not Applicable	Not Applicable
	"2014"	"2014"	"93 years"	"93"	52	Not Applicable	Not Applicable
	"2014"	"2014"	"94 years"	"94"	36	Not Applicable	Not Applicable
	"2014"	"2014"	"95 years"	"95"	22	Not Applicable	Not Applicable
	"2014"	"2014"	"96 years"	"96"	24	Not Applicable	Not Applicable
	"2014"	"2014"	"97 years"	"97"	12	Not Applicable	Not Applicable
	"2014"	"2014"	"98 years"	"98"	10	Not Applicable	Not Applicable
	"2014"	"2014"	"99 years"	"99"	4	Not Applicable	Not Applicable
	"2014"	"2014"	"100+ years"	"100"	7	Not Applicable	Not Applicable
	"2014"	"2014"	"Not Stated"	"NS"	4	Not Applicable	Not Applicable
"Total"	"2014"	"2014"			42974	318857056	13.5
	"2015"	"2015"	"7 years"	"7"	2	4148360	Unreliable
	"2015"	"2015"	"8 years"	"8"	1	4167887	Unreliable
	"2015"	"2015"	"9 years"	"9"	1	4133564	Unreliable
	"2015"	"2015"	"10 years"	"10"	15	4121289	Unreliable
	"2015"	"2015"	"11 years"	"11"	27	4130328	0.7
	"2015"	"2015"	"12 years"	"12"	56	4101021	1.4
	"2015"	"2015"	"13 years"	"13"	118	4084306	2.9
	"2015"	"2015"	"14 years"	"14"	194	4185386	4.6
	"2015"	"2015"	"15 years"	"15"	252	4249742	5.9
	"2015"	"2015"	"16 years"	"16"	328	4184296	7.8
	"2015"	"2015"	"17 years"	"17"	406	4194286	9.7
	"2015"	"2015"	"18 years"	"18"	472	4217995	11.2
	"2015"	"2015"	"19 years"	"19"	603	4262584	14.1
	"2015"	"2015"	"20 years"	"20"	636	4363440	14.6
	"2015"	"2015"	"21 years"	"21"	671	4456790	15.1
	"2015"	"2015"	"22 years"	"22"	700	4529472	15.5
	"2015"	"2015"	"23 years"	"23"	703	4652266	15.1
	"2015"	"2015"	"24 years"	"24"	729	4737345	15.4
	"2015"	"2015"	"25 years"	"25"	749	4729564	15.8
	"2015"	"2015"	"26 years"	"26"	671	4544416	14.8
	"2015"	"2015"	"27 years"	"27"	680	4439766	15.3
	"2015"	"2015"	"28 years"	"28"	647	4364669	14.8
	"2015"	"2015"	"29 years"	"29"	697	4383139	15.9
	"2015"	"2015"	"30 years"	"30"	698	4417209	15.8
	"2015"	"2015"	"31 years"	"31"	700	4278233	16.4
	"2015"	"2015"	"32 years"	"32"	699	4343614	16.1
	"2015"	"2015"	"33 years"	"33"	719	4341754	16.6
	"2015"	"2015"	"34 years"	"34"	696	4294838	16.2
	"2015"	"2015"	"35 years"	"35"	688	4379404	15.7
	"2015"	"2015"	"36 years"	"36"	719	4108775	17.5
	"2015"	"2015"	"37 years"	"37"	647	4028403	16.1
	"2015"	"2015"	"38 years"	"38"	653	3987141	16.4
	"2015"	"2015"	"39 years"	"39"	638	3870862	16.5
	"2015"	"2015"	"40 years"	"40"	673	3989839	16.9
	"2015"	"2015"	"41 years"	"41"	670	3865228	17.3
	"2015"	"2015"	"42 years"	"42"	689	3924258	17.6
	"2015"	"2015"	"43 years"	"43"	739	4100708	18.0
	"2015"	"2015"	"44 years"	"44"	829	4335165	19.1
	"2015"	"2015"	"45 years"	"45"	806	4389345	18.4
	"2015"	"2015"	"46 years"	"46"	801	4160573	19.3
	"2015"	"2015"	"47 years"	"47"	754	4073685	18.5
	"2015"	"2015"	"48 years"	"48"	814	4077689	20.0
	"2015"	"2015"	"49 years"	"49"	842	4152552	20.3
	"2015"	"2015"	"50 years"	"50"	862	4400288	19.6
	"2015"	"2015"	"51 years"	"51"	963	4479664	21.5
	"2015"	"2015"	"52 years"	"52"	950	4474344	21.2
	"2015"	"2015"	"53 years"	"53"	988	4463494	22.1
	"2015"	"2015"	"54 years"	"54"	983	4516527	21.8
	"2015"	"2015"	"55 years"	"55"	917	4553385	20.1
	"2015"	"2015"	"56 years"	"56"	979	4399120	22.3
	"2015"	"2015"	"57 years"	"57"	926	4371245	21.2
	"2015"	"2015"	"58 years"	"58"	814	4320522	18.8
	"2015"	"2015"	"59 years"	"59"	828	4163670	19.9
	"2015"	"2015"	"60 years"	"60"	727	4125792	17.6
	"2015"	"2015"	"61 years"	"61"	738	3954601	18.7
	"2015"	"2015"	"62 years"	"62"	657	3801935	17.3
	"2015"	"2015"	"63 years"	"63"	611	3651393	16.7
	"2015"	"2015"	"64 years"	"64"	556	3536156	15.7
	"2015"	"2015"	"65 years"	"65"	517	3450043	15.0
	"2015"	"2015"	"66 years"	"66"	512	3344134	15.3
	"2015"	"2015"	"67 years"	"67"	525	3304187	15.9
	"2015"	"2015"	"68 years"	"68"	497	3436357	14.5
	"2015"	"2015"	"69 years"	"69"	403	2532747	15.9
	"2015"	"2015"	"70 years"	"70"	352	2492490	14.1
	"2015"	"2015"	"71 years"	"71"	371	2421191	15.3
	"2015"	"2015"	"72 years"	"72"	368	2469605	14.9
	"2015"	"2015"	"73 years"	"73"	371	2146052	17.3
	"2015"	"2015"	"74 years"	"74"	302	1953711	15.5
	"2015"	"2015"	"75 years"	"75"	315	1839823	17.1
	"2015"	"2015"	"76 years"	"76"	286	1722041	16.6
	"2015"	"2015"	"77 years"	"77"	284	1639085	17.3
	"2015"	"2015"	"78 years"	"78"	279	1500813	18.6
	"2015"	"2015"	"79 years"	"79"	241	1422071	16.9
	"2015"	"2015"	"80 years"	"80"	231	1351196	17.1
	"2015"	"2015"	"81 years"	"81"	225	1201044	18.7
	"2015"	"2015"	"82 years"	"82"	230	1148948	20.0
	"2015"	"2015"	"83 years"	"83"	197	1082562	18.2
	"2015"	"2015"	"84 years"	"84"	211	1015591	20.8
	"2015"	"2015"	"85 years"	"85"	203	Not Applicable	Not Applicable
	"2015"	"2015"	"86 years"	"86"	180	Not Applicable	Not Applicable
	"2015"	"2015"	"87 years"	"87"	174	Not Applicable	Not Applicable
	"2015"	"2015"	"88 years"	"88"	138	Not Applicable	Not Applicable
	"2015"	"2015"	"89 years"	"89"	116	Not Applicable	Not Applicable
	"2015"	"2015"	"90 years"	"90"	107	Not Applicable	Not Applicable
	"2015"	"2015"	"91 years"	"91"	81	Not Applicable	Not Applicable
	"2015"	"2015"	"92 years"	"92"	73	Not Applicable	Not Applicable
	"2015"	"2015"	"93 years"	"93"	55	Not Applicable	Not Applicable
	"2015"	"2015"	"94 years"	"94"	41	Not Applicable	Not Applicable
	"2015"	"2015"	"95 years"	"95"	25	Not Applicable	Not Applicable
	"2015"	"2015"	"96 years"	"96"	10	Not Applicable	Not Applicable
	"2015"	"2015"	"97 years"	"97"	7	Not Applicable	Not Applicable
	"2015"	"2015"	"98 years"	"98"	5	Not Applicable	Not Applicable
	"2015"	"2015"	"99 years"	"99"	8	Not Applicable	Not Applicable
	"2015"	"2015"	"100+ years"	"100"	6	Not Applicable	Not Applicable
	"2015"	"2015"	"Not Stated"	"NS"	4	Not Applicable	Not Applicable
"Total"	"2015"	"2015"			44281	321418820	13.8
	"2016"	"2016"	"9 years"	"9"	7	4178524	Unreliable
	"2016"	"2016"	"10 years"	"10"	12	4144019	Unreliable
	"2016"	"2016"	"11 years"	"11"	34	4131222	0.8
	"2016"	"2016"	"12 years"	"12"	68	4139558	1.6
	"2016"	"2016"	"13 years"	"13"	121	4109703	2.9
	"2016"	"2016"	"14 years"	"14"	201	4093731	4.9
	"2016"	"2016"	"15 years"	"15"	308	4196991	7.3
	"2016"	"2016"	"16 years"	"16"	370	4265224	8.7
	"2016"	"2016"	"17 years"	"17"	414	4205001	9.8
	"2016"	"2016"	"18 years"	"18"	488	4219303	11.6
	"2016"	"2016"	"19 years"	"19"	537	4243480	12.7
	"2016"	"2016"	"20 years"	"20"	606	4286221	14.1
	"2016"	"2016"	"21 years"	"21"	761	4386854	17.3
	"2016"	"2016"	"22 years"	"22"	711	4480904	15.9
	"2016"	"2016"	"23 years"	"23"	790	4552952	17.4
	"2016"	"2016"	"24 years"	"24"	743	4674097	15.9
	"2016"	"2016"	"25 years"	"25"	780	4758352	16.4
	"2016"	"2016"	"26 years"	"26"	761	4747254	16.0
	"2016"	"2016"	"27 years"	"27"	747	4559206	16.4
	"2016"	"2016"	"28 years"	"28"	762	4451507	17.1
	"2016"	"2016"	"29 years"	"29"	744	4374565	17.0
	"2016"	"2016"	"30 years"	"30"	721	4392155	16.4
	"2016"	"2016"	"31 years"	"31"	727	4423807	16.4
	"2016"	"2016"	"32 years"	"32"	721	4283076	16.8
	"2016"	"2016"	"33 years"	"33"	711	4345786	16.4
	"2016"	"2016"	"34 years"	"34"	700	4341535	16.1
	"2016"	"2016"	"35 years"	"35"	730	4293125	17.0
	"2016"	"2016"	"36 years"	"36"	754	4375562	17.2
	"2016"	"2016"	"37 years"	"37"	731	4103498	17.8
	"2016"	"2016"	"38 years"	"38"	713	4022119	17.7
	"2016"	"2016"	"39 years"	"39"	677	3979601	17.0
	"2016"	"2016"	"40 years"	"40"	663	3862150	17.2
	"2016"	"2016"	"41 years"	"41"	680	3979596	17.1
	"2016"	"2016"	"42 years"	"42"	668	3854553	17.3
	"2016"	"2016"	"43 years"	"43"	700	3912307	17.9
	"2016"	"2016"	"44 years"	"44"	728	4087645	17.8
	"2016"	"2016"	"45 years"	"45"	752	4319616	17.4
	"2016"	"2016"	"46 years"	"46"	835	4371961	19.1
	"2016"	"2016"	"47 years"	"47"	772	4142964	18.6
	"2016"	"2016"	"48 years"	"48"	765	4055074	18.9
	"2016"	"2016"	"49 years"	"49"	748	4058008	18.4
	"2016"	"2016"	"50 years"	"50"	800	4131293	19.4
	"2016"	"2016"	"51 years"	"51"	859	4375892	19.6
	"2016"	"2016"	"52 years"	"52"	992	4452636	22.3
	"2016"	"2016"	"53 years"	"53"	954	4445605	21.5
	"2016"	"2016"	"54 years"	"54"	977	4433630	22.0
	"2016"	"2016"	"55 years"	"55"	929	4484565	20.7
	"2016"	"2016"	"56 years"	"56"	932	4518758	20.6
	"2016"	"2016"	"57 years"	"57"	914	4362807	20.9
	"2016"	"2016"	"58 years"	"58"	816	4332953	18.8
	"2016"	"2016"	"59 years"	"59"	791	4281025	18.5
	"2016"	"2016"	"60 years"	"60"	797	4123968	19.3
	"2016"	"2016"	"61 years"	"61"	751	4083962	18.4
	"2016"	"2016"	"62 years"	"62"	688	3911429	17.6
	"2016"	"2016"	"63 years"	"63"	575	3757382	15.3
	"2016"	"2016"	"64 years"	"64"	577	3606295	16.0
	"2016"	"2016"	"65 years"	"65"	559	3490890	16.0
	"2016"	"2016"	"66 years"	"66"	529	3403647	15.5
	"2016"	"2016"	"67 years"	"67"	462	3295266	14.0
	"2016"	"2016"	"68 years"	"68"	492	3251936	15.1
	"2016"	"2016"	"69 years"	"69"	505	3378344	14.9
	"2016"	"2016"	"70 years"	"70"	380	2487211	15.3
	"2016"	"2016"	"71 years"	"71"	383	2445650	15.7
	"2016"	"2016"	"72 years"	"72"	378	2371252	15.9
	"2016"	"2016"	"73 years"	"73"	410	2413647	17.0
	"2016"	"2016"	"74 years"	"74"	324	2092487	15.5
	"2016"	"2016"	"75 years"	"75"	318	1900211	16.7
	"2016"	"2016"	"76 years"	"76"	280	1784266	15.7
	"2016"	"2016"	"77 years"	"77"	288	1664566	17.3
	"2016"	"2016"	"78 years"	"78"	268	1578915	17.0
	"2016"	"2016"	"79 years"	"79"	297	1439937	20.6
	"2016"	"2016"	"80 years"	"80"	257	1358260	18.9
	"2016"	"2016"	"81 years"	"81"	262	1284298	20.4
	"2016"	"2016"	"82 years"	"82"	200	1135109	17.6
	"2016"	"2016"	"83 years"	"83"	202	1079082	18.7
	"2016"	"2016"	"84 years"	"84"	221	1008890	21.9
	"2016"	"2016"	"85 years"	"85"	190	Not Applicable	Not Applicable
	"2016"	"2016"	"86 years"	"86"	200	Not Applicable	Not Applicable
	"2016"	"2016"	"87 years"	"87"	147	Not Applicable	Not Applicable
	"2016"	"2016"	"88 years"	"88"	135	Not Applicable	Not Applicable
	"2016"	"2016"	"89 years"	"89"	132	Not Applicable	Not Applicable
	"2016"	"2016"	"90 years"	"90"	97	Not Applicable	Not Applicable
	"2016"	"2016"	"91 years"	"91"	78	Not Applicable	Not Applicable
	"2016"	"2016"	"92 years"	"92"	72	Not Applicable	Not Applicable
	"2016"	"2016"	"93 years"	"93"	53	Not Applicable	Not Applicable
	"2016"	"2016"	"94 years"	"94"	39	Not Applicable	Not Applicable
	"2016"	"2016"	"95 years"	"95"	25	Not Applicable	Not Applicable
	"2016"	"2016"	"96 years"	"96"	19	Not Applicable	Not Applicable
	"2016"	"2016"	"97 years"	"97"	17	Not Applicable	Not Applicable
	"2016"	"2016"	"98 years"	"98"	7	Not Applicable	Not Applicable
	"2016"	"2016"	"99 years"	"99"	4	Not Applicable	Not Applicable
	"2016"	"2016"	"100+ years"	"100"	5	Not Applicable	Not Applicable
	"2016"	"2016"	"Not Stated"	"NS"	3	Not Applicable	Not Applicable
"Total"	"2016"	"2016"			45051	323127513	13.9
	"2017"	"2017"	"8 years"	"8"	1	4042838	Unreliable
	"2017"	"2017"	"9 years"	"9"	4	4172171	Unreliable
	"2017"	"2017"	"10 years"	"10"	12	4191919	Unreliable
	"2017"	"2017"	"11 years"	"11"	42	4157962	1.0
	"2017"	"2017"	"12 years"	"12"	77	4145953	1.9
	"2017"	"2017"	"13 years"	"13"	149	4155315	3.6
	"2017"	"2017"	"14 years"	"14"	237	4127305	5.7
	"2017"	"2017"	"15 years"	"15"	349	4114560	8.5
	"2017"	"2017"	"16 years"	"16"	439	4222691	10.4
	"2017"	"2017"	"17 years"	"17"	469	4296575	10.9
	"2017"	"2017"	"18 years"	"18"	559	4241226	13.2
	"2017"	"2017"	"19 years"	"19"	677	4256608	15.9
	"2017"	"2017"	"20 years"	"20"	672	4276745	15.7
	"2017"	"2017"	"21 years"	"21"	745	4318304	17.3
	"2017"	"2017"	"22 years"	"22"	791	4420763	17.9
	"2017"	"2017"	"23 years"	"23"	767	4515308	17.0
	"2017"	"2017"	"24 years"	"24"	795	4587515	17.3
	"2017"	"2017"	"25 years"	"25"	851	4708854	18.1
	"2017"	"2017"	"26 years"	"26"	864	4794326	18.0
